city,agency,stop_id,stop_name,trip_count,route_count
Bengaluru (Bangalore),BMTC,20986,Makkala Koota,1278,180
Bengaluru (Bangalore),BMTC,20987,Makkala Koota,616,142
Bengaluru (Bangalore),BMTC,22242,Makkala Koota,559,107
Bengaluru (Bangalore),BMTC,22243,Makkala Koota,605,53
Bengaluru (Bangalore),BMTC,28656,Malagala,427,28
Bengaluru (Bangalore),BMTC,33758,Malagala,1,1
Bengaluru (Bangalore),BMTC,33759,Malagala,438,30
Bengaluru (Bangalore),BMTC,34820,Malagala 1,5,3
Bengaluru (Bangalore),BMTC,28658,Malenahalli Bidaraguppe,1,1
Bengaluru (Bangalore),BMTC,33760,Malenahalli Bidaraguppe,2,2
Bengaluru (Bangalore),BMTC,28661,Malenallasandra,4,3
Bengaluru (Bangalore),BMTC,33761,Malenallasandra,2,1
Bengaluru (Bangalore),BMTC,33762,Malenallasandra,2,1
Bengaluru (Bangalore),BMTC,35225,Malenallasandra,4,2
Bengaluru (Bangalore),BMTC,23827,Malenallasandra Junction,11,5
Bengaluru (Bangalore),BMTC,24126,Malenallasandra Junction,11,4
Bengaluru (Bangalore),BMTC,39812,Malgudi Layout,14,6
Bengaluru (Bangalore),BMTC,39813,Malgudi Layout,15,5
Bengaluru (Bangalore),BMTC,28664,Maligenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,28666,Maligondanahalli,7,2
Bengaluru (Bangalore),BMTC,33764,Maligondanahalli,7,2
Bengaluru (Bangalore),BMTC,28668,Mallaiahnapalya,5,2
Bengaluru (Bangalore),BMTC,33765,Mallaiahnapalya,5,2
Bengaluru (Bangalore),BMTC,33766,Mallapura,6,2
Bengaluru (Bangalore),BMTC,33767,Mallapura,6,3
Bengaluru (Bangalore),BMTC,28671,Mallapura,13,5
Bengaluru (Bangalore),BMTC,31392,Mallapura 1,12,4
Bengaluru (Bangalore),BMTC,33768,Mallapura Cross,93,15
Bengaluru (Bangalore),BMTC,34821,Mallapura Cross,93,17
Bengaluru (Bangalore),BMTC,28680,Mallarabanavadi Cross,18,14
Bengaluru (Bangalore),BMTC,33771,Mallarabanavadi Cross,16,14
Bengaluru (Bangalore),BMTC,33777,Mallasandra,1,1
Bengaluru (Bangalore),BMTC,33774,Mallasandra,4,2
Bengaluru (Bangalore),BMTC,33775,Mallasandra,33,18
Bengaluru (Bangalore),BMTC,33776,Mallasandra,29,17
Bengaluru (Bangalore),BMTC,33772,Mallasandra,101,16
Bengaluru (Bangalore),BMTC,33773,Mallasandra,96,16
Bengaluru (Bangalore),BMTC,33778,Mallasandra Bagalakunte,15,1
Bengaluru (Bangalore),BMTC,39168,Mallasandra Bus Stand (Charging Point),36,9
Bengaluru (Bangalore),BMTC,28691,Mallasandra Health Center,1,1
Bengaluru (Bangalore),BMTC,33779,Mallasandra Health Center,4,2
Bengaluru (Bangalore),BMTC,33780,Mallasandra Poorvankara Apartment,12,1
Bengaluru (Bangalore),BMTC,28697,Mallathahalli,6,3
Bengaluru (Bangalore),BMTC,33781,Mallathahalli,5,1
Bengaluru (Bangalore),BMTC,33782,Mallathahalli,4,1
Bengaluru (Bangalore),BMTC,28700,Mallathahalli Cross,15,6
Bengaluru (Bangalore),BMTC,33785,Mallathahalli Cross,13,6
Bengaluru (Bangalore),BMTC,22244,Mallathahalli Cross,848,44
Bengaluru (Bangalore),BMTC,22245,Mallathahalli Cross,874,51
Bengaluru (Bangalore),BMTC,33784,Mallathahalli Cross,5,1
Bengaluru (Bangalore),BMTC,28702,Mallayappanahalli,2,1
Bengaluru (Bangalore),BMTC,33786,Mallayappanahalli,2,1
Bengaluru (Bangalore),BMTC,22246,Malleshpalya,95,14
Bengaluru (Bangalore),BMTC,23542,Malleshpalya,96,12
Bengaluru (Bangalore),BMTC,28703,Malleshpalya New Bus Station(Vignananagar),148,15
Bengaluru (Bangalore),BMTC,37193,Malleshpalya New Bus Station(Vignananagar),43,6
Bengaluru (Bangalore),BMTC,22871,Malleshwara 13th Cross (8th Main Road),170,2
Bengaluru (Bangalore),BMTC,20589,Malleshwara 8th Cross,1258,244
Bengaluru (Bangalore),BMTC,22939,Malleshwara 8th Cross (8th Main KBS),170,2
Bengaluru (Bangalore),BMTC,22940,Malleshwara 8th Cross (8th Main),171,3
Bengaluru (Bangalore),BMTC,20590,Malleshwara 8th Cross (Sampige Road),1147,220
Bengaluru (Bangalore),BMTC,22787,Malleshwara Bus Stand,145,11
Bengaluru (Bangalore),BMTC,20989,Malleshwara Circle,1134,234
Bengaluru (Bangalore),BMTC,20990,Malleshwara Circle,622,43
Bengaluru (Bangalore),BMTC,20991,Malleshwara Circle,714,42
Bengaluru (Bangalore),BMTC,28704,Malleshwara Circle,19,3
Bengaluru (Bangalore),BMTC,20988,Malleshwara Circle,1169,214
Bengaluru (Bangalore),BMTC,20736,Malleshwara Dattatreya Temple,109,5
Bengaluru (Bangalore),BMTC,20737,Malleshwara Dattatreya Temple,110,4
Bengaluru (Bangalore),BMTC,27848,Malleshwara Railway Station,2,1
Bengaluru (Bangalore),BMTC,34326,Malleshwara Railway Station,3,2
Bengaluru (Bangalore),BMTC,20562,Malleshwaram 11th Cross,1091,237
Bengaluru (Bangalore),BMTC,20564,Malleshwaram 13th Cross,1188,242
Bengaluru (Bangalore),BMTC,22872,Malleshwaram 13th Cross  (8th Mian),171,3
Bengaluru (Bangalore),BMTC,20570,Malleshwaram 15th Cross,1031,217
Bengaluru (Bangalore),BMTC,29383,Malleshwaram 15th Cross(8th Main),170,2
Bengaluru (Bangalore),BMTC,35424,Malleshwaram 15th Cross(8th Main),175,4
Bengaluru (Bangalore),BMTC,20573,Malleshwaram 18th Cross,1187,236
Bengaluru (Bangalore),BMTC,20574,Malleshwaram 18th Cross,1194,219
Bengaluru (Bangalore),BMTC,35603,Malleshwaram 18th Cross,3,2
Bengaluru (Bangalore),BMTC,35601,Malleshwaram 18th Cross (Malleshwaram 8th Main),175,4
Bengaluru (Bangalore),BMTC,35602,Malleshwaram 18th Cross (Malleshwaram 8th Main),170,2
Bengaluru (Bangalore),BMTC,20561,Malleshwaram11th Cross,1218,223
Bengaluru (Bangalore),BMTC,21564,Mallige Hospital,207,31
Bengaluru (Bangalore),BMTC,21565,Mallige Hospital,204,30
Bengaluru (Bangalore),BMTC,40555,Mallige Metlu,2,1
Bengaluru (Bangalore),BMTC,40556,Mallige Metlu,2,1
Bengaluru (Bangalore),BMTC,40538,Mallige Metlu Circle,2,1
Bengaluru (Bangalore),BMTC,40539,Mallige Metlu Circle,2,1
Bengaluru (Bangalore),BMTC,30306,Malligenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,28711,Mallimakanapura,70,9
Bengaluru (Bangalore),BMTC,33788,Mallimakanapura,73,8
Bengaluru (Bangalore),BMTC,28713,Mallipalya,2,1
Bengaluru (Bangalore),BMTC,33790,Mallipalya,2,1
Bengaluru (Bangalore),BMTC,28715,Mallohalli,8,4
Bengaluru (Bangalore),BMTC,33791,Mallohalli,8,4
Bengaluru (Bangalore),BMTC,28717,Mallohalli Cross,1,1
Bengaluru (Bangalore),BMTC,33792,Mallohalli Cross,1,1
Bengaluru (Bangalore),BMTC,28719,Mallohallipalya,1,1
Bengaluru (Bangalore),BMTC,33793,Mallohallipalya,1,1
Bengaluru (Bangalore),BMTC,28721,Malluru,2,1
Bengaluru (Bangalore),BMTC,33794,Malluru,2,1
Bengaluru (Bangalore),BMTC,33795,Malya Adithi School,16,10
Bengaluru (Bangalore),BMTC,28725,Managal,1,1
Bengaluru (Bangalore),BMTC,33796,Managal,2,2
Bengaluru (Bangalore),BMTC,28727,Managanahalli Kankapura Road,2,1
Bengaluru (Bangalore),BMTC,33797,Managanahalli Kankapura Road,2,1
Bengaluru (Bangalore),BMTC,22248,Manasa Nagara,502,39
Bengaluru (Bangalore),BMTC,22249,Manasa Nagara,501,38
Bengaluru (Bangalore),BMTC,28729,Manchanabele,14,5
Bengaluru (Bangalore),BMTC,33798,Manchanabele,7,3
Bengaluru (Bangalore),BMTC,38917,Manchanabele Colony,1,1
Bengaluru (Bangalore),BMTC,28731,Manchanabele Dam Cross,3,2
Bengaluru (Bangalore),BMTC,33799,Manchanabele Dam Cross,6,4
Bengaluru (Bangalore),BMTC,28732,Manchanabele School,8,3
Bengaluru (Bangalore),BMTC,28736,Manchanahalli,8,3
Bengaluru (Bangalore),BMTC,33803,Manchanahalli Cross,15,4
Bengaluru (Bangalore),BMTC,20992,Manchanayakanahalli Gate,28,8
Bengaluru (Bangalore),BMTC,21284,Manchanayakanahalli Gate,321,39
Bengaluru (Bangalore),BMTC,21566,Manchanayakanahalli Gate,324,35
Bengaluru (Bangalore),BMTC,21162,Manchanayakanahalli School,14,7
Bengaluru (Bangalore),BMTC,21163,Manchanayakanahalli School,14,7
Bengaluru (Bangalore),BMTC,22250,Manchappanahalli Cross,9,5
Bengaluru (Bangalore),BMTC,22251,Manchappanahalli Cross,65,13
Bengaluru (Bangalore),BMTC,28739,Manchappanahalli Gate,87,10
Bengaluru (Bangalore),BMTC,31394,Manchappanahalli Gate,90,11
Bengaluru (Bangalore),BMTC,28741,Manchappanahalli Village,30,4
Bengaluru (Bangalore),BMTC,33804,Manchappanahalli Village,26,5
Bengaluru (Bangalore),BMTC,33805,Manchegowdanapalya,1,1
Bengaluru (Bangalore),BMTC,35840,Manchegowdanapalya,1,1
Bengaluru (Bangalore),BMTC,28745,Manchenahalli,3,1
Bengaluru (Bangalore),BMTC,33806,Manchenahalli,3,1
Bengaluru (Bangalore),BMTC,28750,Mandigere,1,1
Bengaluru (Bangalore),BMTC,33808,Mandigere,1,1
Bengaluru (Bangalore),BMTC,28752,Mandur,191,34
Bengaluru (Bangalore),BMTC,33809,Mandur,185,37
Bengaluru (Bangalore),BMTC,28753,Mangammanapalya,112,2
Bengaluru (Bangalore),BMTC,28755,Manganahalli,27,5
Bengaluru (Bangalore),BMTC,33810,Manganahalli,17,5
Bengaluru (Bangalore),BMTC,20993,Manganahalli Cross,175,12
Bengaluru (Bangalore),BMTC,20994,Manganahalli Cross,188,15
Bengaluru (Bangalore),BMTC,22252,Maniksha Parade Ground,260,65
Bengaluru (Bangalore),BMTC,22253,Maniksha Parade Ground,268,64
Bengaluru (Bangalore),BMTC,22254,Manipal Centre,136,26
Bengaluru (Bangalore),BMTC,28757,Manipal Centre,4,2
Bengaluru (Bangalore),BMTC,22255,Manipal Centre MG Road,277,58
Bengaluru (Bangalore),BMTC,22256,Manipal Centre MG Road,165,39
Bengaluru (Bangalore),BMTC,28759,Manjunatha Kalyana Mantapa,121,6
Bengaluru (Bangalore),BMTC,33811,Manjunatha Kalyana Mantapa,50,5
Bengaluru (Bangalore),BMTC,33813,Manjunatha Nagara,33,8
Bengaluru (Bangalore),BMTC,35132,Manjunatha Nagara,21,2
Bengaluru (Bangalore),BMTC,35315,Manjunatha Nagara,7,4
Bengaluru (Bangalore),BMTC,33812,Manjunatha Nagara,30,2
Bengaluru (Bangalore),BMTC,33814,Manjunatha Nagara,27,1
Bengaluru (Bangalore),BMTC,28764,Manjunatha Nagara,79,13
Bengaluru (Bangalore),BMTC,33815,Manjunatha Nagara,85,15
Bengaluru (Bangalore),BMTC,20995,Manjunatha Nagara,436,22
Bengaluru (Bangalore),BMTC,22257,Manjunatha Nagara,443,26
Bengaluru (Bangalore),BMTC,39975,Manjunathanagara Metro Station,439,104
Bengaluru (Bangalore),BMTC,36491,Manjushree Garments PSS,122,9
Bengaluru (Bangalore),BMTC,28766,Manjushree Hospital,5,2
Bengaluru (Bangalore),BMTC,33816,Manjushree Hospital,5,1
Bengaluru (Bangalore),BMTC,23348,Manorayanapalya,28,4
Bengaluru (Bangalore),BMTC,24177,Manorayanapalya,26,2
Bengaluru (Bangalore),BMTC,39289,Manpho Layout,8,1
Bengaluru (Bangalore),BMTC,28768,Mantanakurchi,6,4
Bengaluru (Bangalore),BMTC,33817,Mantanakurchi,2,2
Bengaluru (Bangalore),BMTC,22779,Mantapa Cross,330,68
Bengaluru (Bangalore),BMTC,22780,Mantapa Cross,327,69
Bengaluru (Bangalore),BMTC,28771,Mantri Alpyne Apartment,487,18
Bengaluru (Bangalore),BMTC,28772,Mantri Alpyne Apartment,468,18
Bengaluru (Bangalore),BMTC,28775,Mantri Layout (M L A LAYOUT),65,25
Bengaluru (Bangalore),BMTC,33819,Mantri Layout (M L A LAYOUT),70,21
Bengaluru (Bangalore),BMTC,39434,Mantri Mall,12,2
Bengaluru (Bangalore),BMTC,20996,Manuvana,921,73
Bengaluru (Bangalore),BMTC,20997,Manuvana,694,68
Bengaluru (Bangalore),BMTC,20998,Manyatha Tech Park,937,90
Bengaluru (Bangalore),BMTC,20999,Manyatha Tech Park,976,98
Bengaluru (Bangalore),BMTC,33820,Maragondanahalli,7,3
Bengaluru (Bangalore),BMTC,33822,Maragondanahalli,7,3
Bengaluru (Bangalore),BMTC,33821,Maragondanahalli,1,1
Bengaluru (Bangalore),BMTC,33824,Maragondanahalli Cross,54,8
Bengaluru (Bangalore),BMTC,33825,Maragondanahalli Cross,53,6
Bengaluru (Bangalore),BMTC,22258,Maralakunte,40,10
Bengaluru (Bangalore),BMTC,22259,Maralakunte,37,12
Bengaluru (Bangalore),BMTC,38067,Maralakunte Colony,3,1
Bengaluru (Bangalore),BMTC,28793,Maralegowdana Doddy,2,2
Bengaluru (Bangalore),BMTC,33827,Maralegowdana Doddy,2,1
Bengaluru (Bangalore),BMTC,28795,Maralugondla Cross,91,12
Bengaluru (Bangalore),BMTC,33828,Maralugondla Cross,80,12
Bengaluru (Bangalore),BMTC,28797,Maramma Temple,92,6
Bengaluru (Bangalore),BMTC,33829,Maramma Temple,87,5
Bengaluru (Bangalore),BMTC,28799,Maramma Temple Halage Vaderahalli,115,13
Bengaluru (Bangalore),BMTC,33830,Maramma Temple Halage Vaderahalli,121,14
Bengaluru (Bangalore),BMTC,21000,Maramma Temple Hegganahalli,36,8
Bengaluru (Bangalore),BMTC,23407,Maranagere,4,2
Bengaluru (Bangalore),BMTC,23410,Maranagere,5,2
Bengaluru (Bangalore),BMTC,28801,Maranayakanahalli,5,2
Bengaluru (Bangalore),BMTC,33831,Maranayakanahalli,5,2
Bengaluru (Bangalore),BMTC,28802,Marappa Garden,18,3
Bengaluru (Bangalore),BMTC,28808,Marasandra,1,1
Bengaluru (Bangalore),BMTC,33836,Marasandra,1,1
Bengaluru (Bangalore),BMTC,33832,Marasandra,27,10
Bengaluru (Bangalore),BMTC,33833,Marasandra,44,11
Bengaluru (Bangalore),BMTC,33835,Marasandra,6,3
Bengaluru (Bangalore),BMTC,28810,Marasandra Circle,281,31
Bengaluru (Bangalore),BMTC,33837,Marasandra Circle,267,31
Bengaluru (Bangalore),BMTC,33838,Marasandra Circle,2,2
Bengaluru (Bangalore),BMTC,28813,Marasandra Gate,4,4
Bengaluru (Bangalore),BMTC,33839,Marasandra Gate,4,4
Bengaluru (Bangalore),BMTC,28815,Marasandra Govt School,258,26
Bengaluru (Bangalore),BMTC,33840,Marasandra Govt School,263,22
Bengaluru (Bangalore),BMTC,23837,Marasur Gate,274,38
Bengaluru (Bangalore),BMTC,28818,Marasur Madivala,2,1
Bengaluru (Bangalore),BMTC,33842,Marasur Madivala,2,1
Bengaluru (Bangalore),BMTC,33841,Marasur Madivala,5,3
Bengaluru (Bangalore),BMTC,22260,Marathahalli,599,93
Bengaluru (Bangalore),BMTC,22261,Marathahalli,561,87
Bengaluru (Bangalore),BMTC,22662,Marathahalli Bridge,573,88
Bengaluru (Bangalore),BMTC,22668,Marathahalli Bridge,982,103
Bengaluru (Bangalore),BMTC,33843,Marathahalli Bridge,377,19
Bengaluru (Bangalore),BMTC,35409,Marathahalli Bridge,390,17
Bengaluru (Bangalore),BMTC,37596,Marathahalli Bridge,66,4
Bengaluru (Bangalore),BMTC,28824,Maregowdana Doddy,2,1
Bengaluru (Bangalore),BMTC,28825,Maregowdana Doddy,2,1
Bengaluru (Bangalore),BMTC,35157,Marenahalli,28,13
Bengaluru (Bangalore),BMTC,35318,Marenahalli,28,13
Bengaluru (Bangalore),BMTC,35074,Marenahalli,234,21
Bengaluru (Bangalore),BMTC,35080,Marenahalli,238,21
Bengaluru (Bangalore),BMTC,28827,Marenahalli,8,2
Bengaluru (Bangalore),BMTC,33845,Marenahalli,4,2
Bengaluru (Bangalore),BMTC,21567,Marenahalli,108,22
Bengaluru (Bangalore),BMTC,21568,Marenahalli,117,24
Bengaluru (Bangalore),BMTC,28828,Marenahalli Bande,2,1
Bengaluru (Bangalore),BMTC,28831,Marenahalli Gate,28,10
Bengaluru (Bangalore),BMTC,33846,Marenahalli Gate,24,11
Bengaluru (Bangalore),BMTC,21005,Marenahalli Petrol Bunk(Ragigudda Metro Station),862,69
Bengaluru (Bangalore),BMTC,21006,Marenahalli Petrol Bunk(Ragigudda Metro Station),843,64
Bengaluru (Bangalore),BMTC,28834,Marigowdanapalya,4,4
Bengaluru (Bangalore),BMTC,33847,Marigowdanapalya,4,4
Bengaluru (Bangalore),BMTC,28838,Marikuppe Cross,1,1
Bengaluru (Bangalore),BMTC,33849,Marikuppe Cross,1,1
Bengaluru (Bangalore),BMTC,22263,Marison Factory,542,124
Bengaluru (Bangalore),BMTC,28839,Marison Factory,518,111
Bengaluru (Bangalore),BMTC,28842,Mariyannanapalya,8,4
Bengaluru (Bangalore),BMTC,33850,Mariyannanapalya,4,2
Bengaluru (Bangalore),BMTC,22264,Mariyappanapalya,967,52
Bengaluru (Bangalore),BMTC,22265,Mariyappanapalya,983,55
Bengaluru (Bangalore),BMTC,21007,Mariyappanapalya,577,41
Bengaluru (Bangalore),BMTC,21008,Mariyappanapalya,640,42
Bengaluru (Bangalore),BMTC,28848,Marnami Doddy,17,6
Bengaluru (Bangalore),BMTC,33852,Marnami Doddy,19,7
Bengaluru (Bangalore),BMTC,28850,Marsuru,16,9
Bengaluru (Bangalore),BMTC,33853,Marsuru,15,8
Bengaluru (Bangalore),BMTC,35249,Marsuru Gate,301,38
Bengaluru (Bangalore),BMTC,28852,Marsuru Madivala,5,3
Bengaluru (Bangalore),BMTC,33854,Maruru,1,1
Bengaluru (Bangalore),BMTC,33855,Maruru Handpost,1,1
Bengaluru (Bangalore),BMTC,35110,Maruthi Badavane,75,10
Bengaluru (Bangalore),BMTC,35229,Maruthi Badavane,74,9
Bengaluru (Bangalore),BMTC,26605,Maruthi Badavane Dasarahalli,8,2
Bengaluru (Bangalore),BMTC,28857,Maruthi Badavane Dasarahalli,8,2
Bengaluru (Bangalore),BMTC,28859,Maruthi Badavane Nelamangala,4,2
Bengaluru (Bangalore),BMTC,21009,Maruthi Circle,454,47
Bengaluru (Bangalore),BMTC,39449,Maruthi Farma,60,16
Bengaluru (Bangalore),BMTC,39450,Maruthi Farma,60,17
Bengaluru (Bangalore),BMTC,21010,Maruthi Mandira,990,88
Bengaluru (Bangalore),BMTC,21011,Maruthi Mandira,1002,88
Bengaluru (Bangalore),BMTC,33857,Maruthi Markandeyanagara,5,2
Bengaluru (Bangalore),BMTC,33860,Maruthi Nagara,80,21
Bengaluru (Bangalore),BMTC,33861,Maruthi Nagara,75,16
Bengaluru (Bangalore),BMTC,22266,Maruthi Nagara,550,45
Bengaluru (Bangalore),BMTC,22267,Maruthi Nagara,525,43
Bengaluru (Bangalore),BMTC,33862,Maruthi Nagara,692,49
Bengaluru (Bangalore),BMTC,33863,Maruthi Nagara,6,2
Bengaluru (Bangalore),BMTC,33864,Maruthi Nagara,95,5
Bengaluru (Bangalore),BMTC,33865,Maruthi Nagara,98,8
Bengaluru (Bangalore),BMTC,21569,Maruthi Nagara,419,32
Bengaluru (Bangalore),BMTC,22268,Maruthi Nagara,430,28
Bengaluru (Bangalore),BMTC,33858,Maruthi Nagara,143,16
Bengaluru (Bangalore),BMTC,33859,Maruthi Nagara,164,22
Bengaluru (Bangalore),BMTC,22269,Maruthi School,264,20
Bengaluru (Bangalore),BMTC,22270,Maruthi School,278,22
Bengaluru (Bangalore),BMTC,22271,Maruthi School,116,19
Bengaluru (Bangalore),BMTC,33869,Maruthi School,29,5
Bengaluru (Bangalore),BMTC,28877,Maruthi School,7,3
Bengaluru (Bangalore),BMTC,33870,Maruthi School,7,3
Bengaluru (Bangalore),BMTC,22272,Maruthi Sevanagara,609,47
Bengaluru (Bangalore),BMTC,22273,Maruthi Sevanagara,617,48
Bengaluru (Bangalore),BMTC,28879,Maruthi Temple Kamalanagara,140,5
Bengaluru (Bangalore),BMTC,33871,Maruthi Temple Kamalanagara,147,5
Bengaluru (Bangalore),BMTC,24380,Maruthinagara,9,4
Bengaluru (Bangalore),BMTC,28872,Maruthinagara Malleshpalya,95,14
Bengaluru (Bangalore),BMTC,33867,Maruthinagara Malleshpalya,69,11
Bengaluru (Bangalore),BMTC,39134,Mary Immaculate School,170,40
Bengaluru (Bangalore),BMTC,39135,Mary Immaculate School,188,49
Bengaluru (Bangalore),BMTC,28882,Masthenahalli,9,3
Bengaluru (Bangalore),BMTC,33872,Masthenahalli,9,4
Bengaluru (Bangalore),BMTC,22274,Mata Mallasandra,57,20
Bengaluru (Bangalore),BMTC,22275,Mata Mallasandra,70,22
Bengaluru (Bangalore),BMTC,23342,Matadahalli,421,37
Bengaluru (Bangalore),BMTC,23789,Matadahalli,475,46
Bengaluru (Bangalore),BMTC,22276,Mathikere,691,62
Bengaluru (Bangalore),BMTC,22277,Mathikere,871,101
Bengaluru (Bangalore),BMTC,28898,Mathikere,52,5
Bengaluru (Bangalore),BMTC,33881,Mathikere,203,44
Bengaluru (Bangalore),BMTC,28900,Mathikere Aralimara,2,2
Bengaluru (Bangalore),BMTC,33882,Mathikere Aralimara,1,1
Bengaluru (Bangalore),BMTC,28901,Mathikere Magadi,1,1
Bengaluru (Bangalore),BMTC,33880,Mathikere Magadi,2,2
Bengaluru (Bangalore),BMTC,23336,Mathikere Post Office,2,1
Bengaluru (Bangalore),BMTC,24271,Mathikere Post Office,1,1
Bengaluru (Bangalore),BMTC,28886,Matta Gate,2,1
Bengaluru (Bangalore),BMTC,33874,Matta Gate,2,1
Bengaluru (Bangalore),BMTC,28888,Matta Village,2,1
Bengaluru (Bangalore),BMTC,33875,Matta Village,2,1
Bengaluru (Bangalore),BMTC,28892,Mattahalli,30,7
Bengaluru (Bangalore),BMTC,33877,Mattahalli,21,10
Bengaluru (Bangalore),BMTC,28895,Mattahalli Cross,46,20
Bengaluru (Bangalore),BMTC,33879,Mattahalli Cross,47,13
Bengaluru (Bangalore),BMTC,28903,Mavallipura,9,4
Bengaluru (Bangalore),BMTC,33883,Mavallipura,10,5
Bengaluru (Bangalore),BMTC,39046,Mavinamara Vanakanahalli,4,1
Bengaluru (Bangalore),BMTC,39047,Mavinamara Vanakanahalli,4,1
Bengaluru (Bangalore),BMTC,28905,Mayaganahalli,5,4
Bengaluru (Bangalore),BMTC,33884,Mayaganahalli,4,3
Bengaluru (Bangalore),BMTC,28909,Mayasandra,1,1
Bengaluru (Bangalore),BMTC,33887,Mayasandra,5,2
Bengaluru (Bangalore),BMTC,33885,Mayasandra,5,4
Bengaluru (Bangalore),BMTC,33886,Mayasandra,5,3
Bengaluru (Bangalore),BMTC,38724,Mayasandra,1,1
Bengaluru (Bangalore),BMTC,38725,Mayasandra,1,1
Bengaluru (Bangalore),BMTC,28911,Mayasandra Gate,64,12
Bengaluru (Bangalore),BMTC,33888,Mayasandra Gate,70,12
Bengaluru (Bangalore),BMTC,28913,Mayasandra Kodi,60,9
Bengaluru (Bangalore),BMTC,33889,Mayasandra Kodi,65,9
Bengaluru (Bangalore),BMTC,22278,Mayohall,730,174
Bengaluru (Bangalore),BMTC,22279,Mayohall,377,65
Bengaluru (Bangalore),BMTC,38574,Mayohall,64,17
Bengaluru (Bangalore),BMTC,37119,Mayohall G-2,303,28
Bengaluru (Bangalore),BMTC,28915,Mazara Hosahalli,3,2
Bengaluru (Bangalore),BMTC,28917,Mazara Hosahalli Cross,3,2
Bengaluru (Bangalore),BMTC,28926,Meda Maranahalli,30,2
Bengaluru (Bangalore),BMTC,33895,Meda Maranahalli,31,3
Bengaluru (Bangalore),BMTC,28928,Meda Maranahalli Cross,3,2
Bengaluru (Bangalore),BMTC,33896,Meda Maranahalli Cross,58,2
Bengaluru (Bangalore),BMTC,33898,Medahalli,10,4
Bengaluru (Bangalore),BMTC,28932,Medahalli,425,96
Bengaluru (Bangalore),BMTC,33899,Medahalli,442,98
Bengaluru (Bangalore),BMTC,38017,Medahalli,18,2
Bengaluru (Bangalore),BMTC,38637,Medahalli,10,2
Bengaluru (Bangalore),BMTC,28936,Medahalli Colony,5,4
Bengaluru (Bangalore),BMTC,33901,Medahalli Colony,12,6
Bengaluru (Bangalore),BMTC,28938,Medahalli Cross,29,21
Bengaluru (Bangalore),BMTC,33902,Medahalli Cross,30,22
Bengaluru (Bangalore),BMTC,28940,Medanahalli,35,7
Bengaluru (Bangalore),BMTC,33903,Medanahalli,32,4
Bengaluru (Bangalore),BMTC,28944,Medarahalli Railway Gate,14,4
Bengaluru (Bangalore),BMTC,33905,Medarahalli Railway Gate,14,5
Bengaluru (Bangalore),BMTC,28946,Medi Agrahara,16,4
Bengaluru (Bangalore),BMTC,28948,Medi Agrahara Cross,108,20
Bengaluru (Bangalore),BMTC,33894,Medi Agrahara Cross,5,2
Bengaluru (Bangalore),BMTC,33907,Medi Agrahara Cross,115,29
Bengaluru (Bangalore),BMTC,22282,Medi Mallasandra,63,23
Bengaluru (Bangalore),BMTC,22283,Medi Mallasandra,69,23
Bengaluru (Bangalore),BMTC,28952,Medur Gate,3,2
Bengaluru (Bangalore),BMTC,33909,Medur Gate,4,2
Bengaluru (Bangalore),BMTC,21014,Meenakshi Layout,39,8
Bengaluru (Bangalore),BMTC,21015,Meenakshi Layout,49,8
Bengaluru (Bangalore),BMTC,23584,Meenakshi Temple,675,94
Bengaluru (Bangalore),BMTC,23867,Meenakshi Temple,665,99
Bengaluru (Bangalore),BMTC,28954,Meenakunte,54,11
Bengaluru (Bangalore),BMTC,33910,Meenakunte,52,11
Bengaluru (Bangalore),BMTC,28956,Meenakunte Hosuru,254,54
Bengaluru (Bangalore),BMTC,33911,Meenakunte Hosuru,217,47
Bengaluru (Bangalore),BMTC,33912,Meesagaanahalli,5,4
Bengaluru (Bangalore),BMTC,28958,Meesaganahalli,6,3
Bengaluru (Bangalore),BMTC,21018,Mekhri Circle,1337,209
Bengaluru (Bangalore),BMTC,21019,Mekhri Circle,1553,200
Bengaluru (Bangalore),BMTC,28975,Mekhri Circle,5,4
Bengaluru (Bangalore),BMTC,33919,Mekhri Circle,274,32
Bengaluru (Bangalore),BMTC,33920,Mekhri Circle,326,46
Bengaluru (Bangalore),BMTC,38438,Menashiganahalli,8,1
Bengaluru (Bangalore),BMTC,28980,Mestripalya,6,2
Bengaluru (Bangalore),BMTC,28981,Mestripalya,30,5
Bengaluru (Bangalore),BMTC,33925,Mestripalya,5,2
Bengaluru (Bangalore),BMTC,28983,Metipalya,96,16
Bengaluru (Bangalore),BMTC,33926,Metipalya,97,15
Bengaluru (Bangalore),BMTC,22284,Metro,546,121
Bengaluru (Bangalore),BMTC,22285,Metro,561,126
Bengaluru (Bangalore),BMTC,38816,Metro Tech Apartment,2,1
Bengaluru (Bangalore),BMTC,28985,Metrocorp Nirvana Layout,7,4
Bengaluru (Bangalore),BMTC,33927,Metrocorp Nirvana Layout,11,8
Bengaluru (Bangalore),BMTC,28992,Mid City,2,1
Bengaluru (Bangalore),BMTC,33930,Mid City,2,1
Bengaluru (Bangalore),BMTC,22287,Military Accounts Office,587,99
Bengaluru (Bangalore),BMTC,22288,Military Accounts Office,522,89
Bengaluru (Bangalore),BMTC,22755,Military Accounts Office,83,10
