city,agency,route_id,route_short_name,direction_id,stop_sequence,stop_name
Bengaluru (Bangalore),BMTC,1008,171-G,1,15,Wilson Garden Police Station
Bengaluru (Bangalore),BMTC,1008,171-G,1,16,Shanthinagara Bus Station - Platform 2
Bengaluru (Bangalore),BMTC,1008,171-G,1,17,KH Road
Bengaluru (Bangalore),BMTC,1008,171-G,1,18,Pallavi Talkies
Bengaluru (Bangalore),BMTC,1008,171-G,1,19,Corporation
Bengaluru (Bangalore),BMTC,1008,171-G,1,20,Mysore Bank
Bengaluru (Bangalore),BMTC,1008,171-G,1,21,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,1,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,2,Maharani College
Bengaluru (Bangalore),BMTC,1008,171-G,0,3,KR Circle
Bengaluru (Bangalore),BMTC,1008,171-G,0,4,St Marthas Hospital
Bengaluru (Bangalore),BMTC,1008,171-G,0,5,Corporation
Bengaluru (Bangalore),BMTC,1008,171-G,0,6,Subbaiah Circle
Bengaluru (Bangalore),BMTC,1008,171-G,0,7,KH Road
Bengaluru (Bangalore),BMTC,1008,171-G,0,8,Shanthinagara Bus Station - Platform 8
Bengaluru (Bangalore),BMTC,1008,171-G,0,9,Wilson Garden Police Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,10,Wilson Garden 12th Cross
Bengaluru (Bangalore),BMTC,1008,171-G,0,11,Lakkasandra
Bengaluru (Bangalore),BMTC,1008,171-G,0,12,Nimhans Hospital
Bengaluru (Bangalore),BMTC,1008,171-G,0,13,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1008,171-G,0,14,Chandrappanagara
Bengaluru (Bangalore),BMTC,1008,171-G,0,15,MICO Factory Junction
Bengaluru (Bangalore),BMTC,1008,171-G,0,16,MICO Gate Adugodi
Bengaluru (Bangalore),BMTC,1008,171-G,0,17,Adugodi
Bengaluru (Bangalore),BMTC,1008,171-G,0,18,Adugodi Police Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,19,Forum Mall
Bengaluru (Bangalore),BMTC,1008,171-G,0,20,Jyothi Nivas College
Bengaluru (Bangalore),BMTC,1008,171-G,0,21,Kalyana Mantapa Koramangala
Bengaluru (Bangalore),BMTC,1008,171-G,0,22,Koramangala Police Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,23,Koramangala Bus Station
Bengaluru (Bangalore),BMTC,1008,171-G,0,24,Sony World 80ft Road Koramangala
Bengaluru (Bangalore),BMTC,1008,171-G,0,25,Maharaja Signal
Bengaluru (Bangalore),BMTC,1008,171-G,0,26,Wipro Park Koramangala
Bengaluru (Bangalore),BMTC,1008,171-G,0,27,Koramangala 1st Block
Bengaluru (Bangalore),BMTC,1009,G-4,0,1,Brigade Road
Bengaluru (Bangalore),BMTC,1009,G-4,0,2,Shoolay Circle Brigade Road
Bengaluru (Bangalore),BMTC,1009,G-4,0,3,Johnson Market
Bengaluru (Bangalore),BMTC,1009,G-4,0,4,Elgin Floor Mill
Bengaluru (Bangalore),BMTC,1009,G-4,0,5,Anepalya
Bengaluru (Bangalore),BMTC,1009,G-4,0,6,MICO Factory Junction
Bengaluru (Bangalore),BMTC,1009,G-4,0,7,Chandrappanagara
Bengaluru (Bangalore),BMTC,1009,G-4,0,8,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1009,G-4,0,9,Ananda Ashrama (BG Rd)
Bengaluru (Bangalore),BMTC,1009,G-4,0,10,Jalabhavan
Bengaluru (Bangalore),BMTC,1009,G-4,0,11,Gurappanapalya
Bengaluru (Bangalore),BMTC,1009,G-4,0,12,MICO Layout Checkpost Gopalan mall
Bengaluru (Bangalore),BMTC,1009,G-4,0,13,JP Nagara 3rd Phase
Bengaluru (Bangalore),BMTC,1009,G-4,0,14,Bilekahalli
Bengaluru (Bangalore),BMTC,1009,G-4,0,15,Apollo Hospital
Bengaluru (Bangalore),BMTC,1009,G-4,0,16,HSBC
Bengaluru (Bangalore),BMTC,1009,G-4,0,17,Arakere Gate
Bengaluru (Bangalore),BMTC,1009,G-4,0,18,BPL
Bengaluru (Bangalore),BMTC,1009,G-4,0,19,Hulimavu Gate
Bengaluru (Bangalore),BMTC,1009,G-4,0,20,Meenakshi Temple
Bengaluru (Bangalore),BMTC,1009,G-4,0,21,Loyola School
Bengaluru (Bangalore),BMTC,1009,G-4,0,22,Kalena Agrahara
Bengaluru (Bangalore),BMTC,1009,G-4,0,23,Himagiri
Bengaluru (Bangalore),BMTC,1009,G-4,0,24,Gottigere
Bengaluru (Bangalore),BMTC,1009,G-4,0,25,T John College
Bengaluru (Bangalore),BMTC,1009,G-4,0,26,Basavanapura Gate
Bengaluru (Bangalore),BMTC,1009,G-4,0,27,Koli Farm Gate
Bengaluru (Bangalore),BMTC,1009,G-4,0,28,Kalkere
Bengaluru (Bangalore),BMTC,1009,G-4,0,29,AMC College
Bengaluru (Bangalore),BMTC,1009,G-4,0,30,Sampangiram Nagara
Bengaluru (Bangalore),BMTC,1009,G-4,0,31,Rayan International School
Bengaluru (Bangalore),BMTC,1009,G-4,0,32,Ananda Ashrama Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,0,33,Bannerughatta Circle
Bengaluru (Bangalore),BMTC,1009,G-4,0,34,Vijaya Bank Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,0,35,Bannerughatta Circle
Bengaluru (Bangalore),BMTC,1009,G-4,0,36,Prabasnagara
Bengaluru (Bangalore),BMTC,1009,G-4,0,37,Sampigehalli Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,0,38,Bannerughatta National Park
Bengaluru (Bangalore),BMTC,1009,G-4,1,1,Bannerughatta National Park
Bengaluru (Bangalore),BMTC,1009,G-4,1,2,Sampigehalli Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,1,3,Prabasnagara
Bengaluru (Bangalore),BMTC,1009,G-4,1,4,Bannerughatta Circle
Bengaluru (Bangalore),BMTC,1009,G-4,1,5,Vijaya Bank Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,1,6,Ananda Ashrama Bannerughatta
Bengaluru (Bangalore),BMTC,1009,G-4,1,7,Rayan International School
Bengaluru (Bangalore),BMTC,1009,G-4,1,8,Sampangiram Nagara
Bengaluru (Bangalore),BMTC,1009,G-4,1,9,AMC College
Bengaluru (Bangalore),BMTC,1009,G-4,1,10,Kalkere
Bengaluru (Bangalore),BMTC,1009,G-4,1,11,Koli Farm Gate
Bengaluru (Bangalore),BMTC,1009,G-4,1,12,Basavanapura Gate
Bengaluru (Bangalore),BMTC,1009,G-4,1,13,T John College
Bengaluru (Bangalore),BMTC,1009,G-4,1,14,Gottigere
Bengaluru (Bangalore),BMTC,1009,G-4,1,15,Himagiri
Bengaluru (Bangalore),BMTC,1009,G-4,1,16,Kalena Agrahara
Bengaluru (Bangalore),BMTC,1009,G-4,1,17,Loyola School
Bengaluru (Bangalore),BMTC,1009,G-4,1,18,Meenakshi Temple
Bengaluru (Bangalore),BMTC,1009,G-4,1,19,Hulimavu Gate
Bengaluru (Bangalore),BMTC,1009,G-4,1,20,BPL
Bengaluru (Bangalore),BMTC,1009,G-4,1,21,Arakere Gate
Bengaluru (Bangalore),BMTC,1009,G-4,1,22,HSBC
Bengaluru (Bangalore),BMTC,1009,G-4,1,23,Apollo Hospital
Bengaluru (Bangalore),BMTC,1009,G-4,1,24,Bilekahalli
Bengaluru (Bangalore),BMTC,1009,G-4,1,25,JP Nagara 3rd Phase
Bengaluru (Bangalore),BMTC,1009,G-4,1,26,MICO Layout Checkpost Gopalan mall
Bengaluru (Bangalore),BMTC,1009,G-4,1,27,Gurappanapalya
Bengaluru (Bangalore),BMTC,1009,G-4,1,28,Ananda Ashrama (BG Rd)
Bengaluru (Bangalore),BMTC,1009,G-4,1,29,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1009,G-4,1,30,Chandrappanagara
Bengaluru (Bangalore),BMTC,1009,G-4,1,31,MICO Factory Junction
Bengaluru (Bangalore),BMTC,1009,G-4,1,32,Anepalya
Bengaluru (Bangalore),BMTC,1009,G-4,1,33,Elgin Floor Mill
Bengaluru (Bangalore),BMTC,1009,G-4,1,34,Johnson Market
Bengaluru (Bangalore),BMTC,1009,G-4,1,35,Shoolay Circle Brigade Road
Bengaluru (Bangalore),BMTC,1009,G-4,1,36,Brigade Road
Bengaluru (Bangalore),BMTC,1011,343,0,1,KR Market (Kalasipalya) - Platform 3A
Bengaluru (Bangalore),BMTC,1011,343,0,2,Makkala Koota
Bengaluru (Bangalore),BMTC,1011,343,0,3,Basappa Circle
Bengaluru (Bangalore),BMTC,1011,343,0,4,Lalbagh Main Gate
Bengaluru (Bangalore),BMTC,1011,343,0,5,Lalbagh Hopcoms
Bengaluru (Bangalore),BMTC,1011,343,0,6,Wilson Garden 7th Cross
Bengaluru (Bangalore),BMTC,1011,343,0,7,Lakkasandra
Bengaluru (Bangalore),BMTC,1011,343,0,8,Nimhans Hospital
Bengaluru (Bangalore),BMTC,1011,343,0,9,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1011,343,0,10,Muneshwara Devasthana
Bengaluru (Bangalore),BMTC,1011,343,0,11,Hosur Road Junction
Bengaluru (Bangalore),BMTC,1011,343,0,12,St Johns Hospital
Bengaluru (Bangalore),BMTC,1011,343,0,13,Koramangala Water Tank
Bengaluru (Bangalore),BMTC,1011,343,0,14,Kudure Mukha Colony
Bengaluru (Bangalore),BMTC,1011,343,0,15,Krupanidhi College
Bengaluru (Bangalore),BMTC,1011,343,0,16,Madivala
Bengaluru (Bangalore),BMTC,1011,343,0,17,Roopena Agrahara
Bengaluru (Bangalore),BMTC,1011,343,0,18,Bommanahalli
Bengaluru (Bangalore),BMTC,1011,343,0,19,Deccan
Bengaluru (Bangalore),BMTC,1011,343,0,20,Kalyanamantapa (Oxford College)
Bengaluru (Bangalore),BMTC,1011,343,0,21,Hongasandra
Bengaluru (Bangalore),BMTC,1011,343,0,22,Galaxy Paradise (Tent)
Bengaluru (Bangalore),BMTC,1011,343,0,23,St Francis School
Bengaluru (Bangalore),BMTC,1011,343,0,24,Beguru Canara Bank
Bengaluru (Bangalore),BMTC,1011,343,0,25,Vishwapriya Layout Cross
Bengaluru (Bangalore),BMTC,1011,343,0,26,Beguru Lake
Bengaluru (Bangalore),BMTC,1011,343,0,27,Beguru
Bengaluru (Bangalore),BMTC,1011,343,1,1,Beguru
Bengaluru (Bangalore),BMTC,1011,343,1,2,Beguru Lake
Bengaluru (Bangalore),BMTC,1011,343,1,3,Aralimara (PK Kalyana Mantapa )
Bengaluru (Bangalore),BMTC,1011,343,1,4,Vishwapriya Layout Cross
Bengaluru (Bangalore),BMTC,1011,343,1,5,Beguru Canara Bank
Bengaluru (Bangalore),BMTC,1011,343,1,6,St Francis School
Bengaluru (Bangalore),BMTC,1011,343,1,7,Galaxy Paradise (Tent)
Bengaluru (Bangalore),BMTC,1011,343,1,8,Hongasandra
Bengaluru (Bangalore),BMTC,1011,343,1,9,Kalyanamantapa (Oxford College)
Bengaluru (Bangalore),BMTC,1011,343,1,10,Deccan
Bengaluru (Bangalore),BMTC,1011,343,1,11,Bommanahalli
Bengaluru (Bangalore),BMTC,1011,343,1,12,Roopena Agrahara
Bengaluru (Bangalore),BMTC,1011,343,1,13,Madivala
Bengaluru (Bangalore),BMTC,1011,343,1,14,Ayyappaswamy Temple Madivala
Bengaluru (Bangalore),BMTC,1011,343,1,15,St Johns Hospital
Bengaluru (Bangalore),BMTC,1011,343,1,16,Hosur Road junction
Bengaluru (Bangalore),BMTC,1011,343,1,17,Muneshwara Devasthana
Bengaluru (Bangalore),BMTC,1011,343,1,18,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1011,343,1,19,Nimhans Hospital
Bengaluru (Bangalore),BMTC,1011,343,1,20,Lakkasandra
Bengaluru (Bangalore),BMTC,1011,343,1,21,Wilson Garden 7th Cross
Bengaluru (Bangalore),BMTC,1011,343,1,22,Lalbagh Hopcoms
Bengaluru (Bangalore),BMTC,1011,343,1,23,Lalbagh Main Gate
Bengaluru (Bangalore),BMTC,1011,343,1,24,Town Hall
Bengaluru (Bangalore),BMTC,1011,343,1,25,KR Market (Kalasipalya) - Platform 3A
Bengaluru (Bangalore),BMTC,1013,342-F,1,1,Sarjapura
Bengaluru (Bangalore),BMTC,1013,342-F,1,2,Sarjapura Circle
Bengaluru (Bangalore),BMTC,1013,342-F,1,3,Sompura Gate
Bengaluru (Bangalore),BMTC,1013,342-F,1,4,Crystal Apartment Sarjapura Road
Bengaluru (Bangalore),BMTC,1013,342-F,1,5,Yamare
Bengaluru (Bangalore),BMTC,1013,342-F,1,6,Chambenahalli
Bengaluru (Bangalore),BMTC,1013,342-F,1,7,Thigalara Chowdenahalli Cross
Bengaluru (Bangalore),BMTC,1013,342-F,1,8,Dommasandra
Bengaluru (Bangalore),BMTC,1013,342-F,1,9,Dommasandra Circle
Bengaluru (Bangalore),BMTC,1013,342-F,1,10,Subramanya swamy Temple
Bengaluru (Bangalore),BMTC,1013,342-F,1,11,Muttanalluru Cross
Bengaluru (Bangalore),BMTC,1013,342-F,1,12,Sulikunte
Bengaluru (Bangalore),BMTC,1013,342-F,1,13,Kodathi Gate
Bengaluru (Bangalore),BMTC,1013,342-F,1,14,Wipro Campus Sarjapura Road
Bengaluru (Bangalore),BMTC,1013,342-F,1,15,Ambedkar Nagara
Bengaluru (Bangalore),BMTC,1013,342-F,1,16,Carmelram Gate
Bengaluru (Bangalore),BMTC,1013,342-F,1,17,Doddakannalli
Bengaluru (Bangalore),BMTC,1013,342-F,1,18,Radhareddy Layout
Bengaluru (Bangalore),BMTC,1013,342-F,1,19,Junnasandra Gate Wipro Regional Office
Bengaluru (Bangalore),BMTC,1013,342-F,1,20,Kaikondrahalli
Bengaluru (Bangalore),BMTC,1013,342-F,1,21,Bellanduru Gate SJP Road
Bengaluru (Bangalore),BMTC,1013,342-F,1,22,Ibbaluru
Bengaluru (Bangalore),BMTC,1013,342-F,1,23,Agara Junction
Bengaluru (Bangalore),BMTC,1013,342-F,1,24,Jakkasandra
Bengaluru (Bangalore),BMTC,1013,342-F,1,25,Koramangala 1st Block
Bengaluru (Bangalore),BMTC,1013,342-F,1,26,St francis College
Bengaluru (Bangalore),BMTC,1013,342-F,1,27,Kudure Mukha Colony
Bengaluru (Bangalore),BMTC,1013,342-F,1,28,Koramangala Water Tank
Bengaluru (Bangalore),BMTC,1013,342-F,1,29,St Johns Hospital
Bengaluru (Bangalore),BMTC,1013,342-F,1,30,Hosur Road junction
Bengaluru (Bangalore),BMTC,1013,342-F,1,31,Muneshwara Devasthana
Bengaluru (Bangalore),BMTC,1013,342-F,1,32,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1013,342-F,1,33,Nimhans Hospital
Bengaluru (Bangalore),BMTC,1013,342-F,1,34,Lakkasandra
Bengaluru (Bangalore),BMTC,1013,342-F,1,35,Wilson Garden 10th Cross
Bengaluru (Bangalore),BMTC,1013,342-F,1,36,Wilson Garden Police Station
Bengaluru (Bangalore),BMTC,1013,342-F,1,37,Shanthinagara Bus Station - Platform 2
Bengaluru (Bangalore),BMTC,1013,342-F,1,38,KH Road
Bengaluru (Bangalore),BMTC,1013,342-F,1,39,Pallavi Talkies
Bengaluru (Bangalore),BMTC,1013,342-F,1,40,Corporation
Bengaluru (Bangalore),BMTC,1013,342-F,1,41,Mysore Bank
Bengaluru (Bangalore),BMTC,1013,342-F,1,42,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1013,342-F,0,1,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1013,342-F,0,2,Maharani College
Bengaluru (Bangalore),BMTC,1013,342-F,0,3,KR Circle
Bengaluru (Bangalore),BMTC,1013,342-F,0,4,St Marthas Hospital
Bengaluru (Bangalore),BMTC,1013,342-F,0,5,Corporation
Bengaluru (Bangalore),BMTC,1013,342-F,0,6,Subbaiah Circle
Bengaluru (Bangalore),BMTC,1013,342-F,0,7,KH Road
Bengaluru (Bangalore),BMTC,1013,342-F,0,8,Shanthinagara Bus Station - Platform 8
Bengaluru (Bangalore),BMTC,1013,342-F,0,9,Wilson Garden Police Station
Bengaluru (Bangalore),BMTC,1013,342-F,0,10,Wilson Garden 12th Cross
Bengaluru (Bangalore),BMTC,1013,342-F,0,11,Lakkasandra
Bengaluru (Bangalore),BMTC,1013,342-F,0,12,Nimhans Hospital
Bengaluru (Bangalore),BMTC,1013,342-F,0,13,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,1013,342-F,0,14,Muneshwara Devasthana
Bengaluru (Bangalore),BMTC,1013,342-F,0,15,Hosur Road Junction
Bengaluru (Bangalore),BMTC,1013,342-F,0,16,St Johns Hospital
Bengaluru (Bangalore),BMTC,1013,342-F,0,17,Koramangala Water Tank
Bengaluru (Bangalore),BMTC,1013,342-F,0,18,Kudure Mukha Colony
Bengaluru (Bangalore),BMTC,1013,342-F,0,19,St francis College
Bengaluru (Bangalore),BMTC,1013,342-F,0,20,Koramangala 1st Block
Bengaluru (Bangalore),BMTC,1013,342-F,0,21,Jakkasandra
Bengaluru (Bangalore),BMTC,1013,342-F,0,22,Agara Junction
Bengaluru (Bangalore),BMTC,1013,342-F,0,23,Ibbaluru
Bengaluru (Bangalore),BMTC,1013,342-F,0,24,Bellanduru Gate SJP Road
Bengaluru (Bangalore),BMTC,1013,342-F,0,25,Kaikondrahalli
Bengaluru (Bangalore),BMTC,1013,342-F,0,26,Junnasandra Gate Wipro Regional Office
Bengaluru (Bangalore),BMTC,1013,342-F,0,27,Radhareddy Layout
Bengaluru (Bangalore),BMTC,1013,342-F,0,28,Doddakannalli
Bengaluru (Bangalore),BMTC,1013,342-F,0,29,Carmelram Gate
Bengaluru (Bangalore),BMTC,1013,342-F,0,30,Ambedkar Nagara
Bengaluru (Bangalore),BMTC,1013,342-F,0,31,Wipro Campus Sarjapura Road
Bengaluru (Bangalore),BMTC,1013,342-F,0,32,Kodathi Gate
Bengaluru (Bangalore),BMTC,1013,342-F,0,33,Sulikunte
Bengaluru (Bangalore),BMTC,1013,342-F,0,34,Muttanalluru Cross
Bengaluru (Bangalore),BMTC,1013,342-F,0,35,Subramanya Swamy Temple
Bengaluru (Bangalore),BMTC,1013,342-F,0,36,Dommasandra Circle
Bengaluru (Bangalore),BMTC,1013,342-F,0,37,Dommasandra
Bengaluru (Bangalore),BMTC,1013,342-F,0,38,Thigalara Chowdenahalli Cross
Bengaluru (Bangalore),BMTC,1013,342-F,0,39,Chambenahalli
Bengaluru (Bangalore),BMTC,1013,342-F,0,40,Yamare
Bengaluru (Bangalore),BMTC,1013,342-F,0,41,Crystal Apartment Sarjapura Road
Bengaluru (Bangalore),BMTC,1013,342-F,0,42,Sompura Gate
Bengaluru (Bangalore),BMTC,1013,342-F,0,43,Sarjapura Circle
Bengaluru (Bangalore),BMTC,1013,342-F,0,44,Sarjapura
Bengaluru (Bangalore),BMTC,1014,335-E,0,1,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1014,335-E,0,2,Maharani College
Bengaluru (Bangalore),BMTC,1014,335-E,0,3,KR Circle
Bengaluru (Bangalore),BMTC,1014,335-E,0,4,St Marthas Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,5,Corporation
Bengaluru (Bangalore),BMTC,1014,335-E,0,6,St Josephs Indian School/ Malya Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,7,Richmond Circle
Bengaluru (Bangalore),BMTC,1014,335-E,0,8,St Joseph College
Bengaluru (Bangalore),BMTC,1014,335-E,0,9,Mayohall
Bengaluru (Bangalore),BMTC,1014,335-E,0,10,Hosmat Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,11,Military Accounts Office
Bengaluru (Bangalore),BMTC,1014,335-E,0,12,Commando Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,13,Dr BR Ambedkar Bus Terminal (Domlur) - Platform 1
Bengaluru (Bangalore),BMTC,1014,335-E,0,14,Domlur Flyover
Bengaluru (Bangalore),BMTC,1014,335-E,0,15,Kodihalli
Bengaluru (Bangalore),BMTC,1014,335-E,0,16,NAL/Manipal Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,17,Murugeshpalya
Bengaluru (Bangalore),BMTC,1014,335-E,0,18,Konena Agrahara
Bengaluru (Bangalore),BMTC,1014,335-E,0,19,HAL Main Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,20,HAL Admin Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,21,Helicopter Division
Bengaluru (Bangalore),BMTC,1014,335-E,0,22,HAL Kalyana Mantap
Bengaluru (Bangalore),BMTC,1014,335-E,0,23,Yamalur Cross
Bengaluru (Bangalore),BMTC,1014,335-E,0,24,Marathahalli
Bengaluru (Bangalore),BMTC,1014,335-E,0,25,Marathahalli Bridge
Bengaluru (Bangalore),BMTC,1014,335-E,0,26,Munnekolalu Cross (Spice Garden)
Bengaluru (Bangalore),BMTC,1014,335-E,0,27,Kundalahalli Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,28,Kundalahalli
Bengaluru (Bangalore),BMTC,1014,335-E,0,29,BEML Layout Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,30,AECS Layout Cross
Bengaluru (Bangalore),BMTC,1014,335-E,0,31,CMRIT College
Bengaluru (Bangalore),BMTC,1014,335-E,0,32,Kundalahalli Colony
Bengaluru (Bangalore),BMTC,1014,335-E,0,33,Graphite India
Bengaluru (Bangalore),BMTC,1014,335-E,0,34,SAP Labs
Bengaluru (Bangalore),BMTC,1014,335-E,0,35,Kundalahalli Metro Station
Bengaluru (Bangalore),BMTC,1014,335-E,0,36,I Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,37,KTPO
Bengaluru (Bangalore),BMTC,1014,335-E,0,38,White Field Bus Station (Vydehi Hospital)
Bengaluru (Bangalore),BMTC,1014,335-E,0,39,Sathya Sai Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,0,40,Big Bazzar ITPL
Bengaluru (Bangalore),BMTC,1014,335-E,0,41,Pattandur Agrahara Gate
Bengaluru (Bangalore),BMTC,1014,335-E,0,42,ITPL
Bengaluru (Bangalore),BMTC,1014,335-E,0,43,GR Tech Park ITPL
Bengaluru (Bangalore),BMTC,1014,335-E,0,44,BPL
Bengaluru (Bangalore),BMTC,1014,335-E,0,45,Hope Farm
Bengaluru (Bangalore),BMTC,1014,335-E,0,46,Kadugodi Bridge
Bengaluru (Bangalore),BMTC,1014,335-E,0,47,Kadugodi Bus Station
Bengaluru (Bangalore),BMTC,1014,335-E,1,1,Kadugodi Bus Station
Bengaluru (Bangalore),BMTC,1014,335-E,1,2,Kadugodi Bridge
Bengaluru (Bangalore),BMTC,1014,335-E,1,3,Hope Farm
Bengaluru (Bangalore),BMTC,1014,335-E,1,4,BPL
Bengaluru (Bangalore),BMTC,1014,335-E,1,5,GR Tech Park ITPL
Bengaluru (Bangalore),BMTC,1014,335-E,1,6,ITPL
Bengaluru (Bangalore),BMTC,1014,335-E,1,7,Pattandur Agrahara Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,8,ITPL Back Gate Big Bazzar
Bengaluru (Bangalore),BMTC,1014,335-E,1,9,Sathya Sai Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,1,10,White Field Bus Station (Vydehi Hospital)
Bengaluru (Bangalore),BMTC,1014,335-E,1,11,KTPO
Bengaluru (Bangalore),BMTC,1014,335-E,1,12,I Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,13,Kundalahalli Metro Station
Bengaluru (Bangalore),BMTC,1014,335-E,1,14,SAP Labs
Bengaluru (Bangalore),BMTC,1014,335-E,1,15,Graphite India
Bengaluru (Bangalore),BMTC,1014,335-E,1,16,Kundalahalli Colony
Bengaluru (Bangalore),BMTC,1014,335-E,1,17,CMRIT College
Bengaluru (Bangalore),BMTC,1014,335-E,1,18,AECS Layout Cross
Bengaluru (Bangalore),BMTC,1014,335-E,1,19,BEML Layout Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,20,Kundalahalli
Bengaluru (Bangalore),BMTC,1014,335-E,1,21,Kundalahalli Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,22,Munnekolalu Cross (Spice Garden)
Bengaluru (Bangalore),BMTC,1014,335-E,1,23,Marathahalli Bridge
Bengaluru (Bangalore),BMTC,1014,335-E,1,24,Marathahalli
Bengaluru (Bangalore),BMTC,1014,335-E,1,25,Yamalur Cross
Bengaluru (Bangalore),BMTC,1014,335-E,1,26,HAL Kalyana Mantap
Bengaluru (Bangalore),BMTC,1014,335-E,1,27,Helicopter Division
Bengaluru (Bangalore),BMTC,1014,335-E,1,28,HAL Admin Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,29,HAL Main Gate
Bengaluru (Bangalore),BMTC,1014,335-E,1,30,Konena Agrahara
Bengaluru (Bangalore),BMTC,1014,335-E,1,31,Murugeshpalya
Bengaluru (Bangalore),BMTC,1014,335-E,1,32,NAL Manipal Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,1,33,Kodihalli
Bengaluru (Bangalore),BMTC,1014,335-E,1,34,Dr BR Ambedkar Bus Terminal (Domlur) - Platform 1
Bengaluru (Bangalore),BMTC,1014,335-E,1,35,Domlur
Bengaluru (Bangalore),BMTC,1014,335-E,1,36,Commando Hospital
Bengaluru (Bangalore),BMTC,1014,335-E,1,37,Military Accounts Office
Bengaluru (Bangalore),BMTC,1014,335-E,1,38,Kendriya Vidyalaya ASC Center
Bengaluru (Bangalore),BMTC,1014,335-E,1,39,Life Style (Sacred Heart School)
Bengaluru (Bangalore),BMTC,1014,335-E,1,40,Richmond Circle
Bengaluru (Bangalore),BMTC,1014,335-E,1,41,Pallavi Talkies
Bengaluru (Bangalore),BMTC,1014,335-E,1,42,Corporation
Bengaluru (Bangalore),BMTC,1014,335-E,1,43,Mysore Bank
Bengaluru (Bangalore),BMTC,1014,335-E,1,44,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,1015,12,0,1,Kempegowda Bus Station - Platform 11B
Bengaluru (Bangalore),BMTC,1015,12,0,2,Maharani College
Bengaluru (Bangalore),BMTC,1015,12,0,3,KR Circle
Bengaluru (Bangalore),BMTC,1015,12,0,4,St Marthas Hospital
Bengaluru (Bangalore),BMTC,1015,12,0,5,Corporation
Bengaluru (Bangalore),BMTC,1015,12,0,6,Jai Bheem Circle (Poornima Theatre)
Bengaluru (Bangalore),BMTC,1015,12,0,7,Lalbagh Main Gate
Bengaluru (Bangalore),BMTC,1015,12,0,8,Lalbagh West Gate (Lalbagh Metro Station)
Bengaluru (Bangalore),BMTC,1015,12,0,9,R V Teachers College
Bengaluru (Bangalore),BMTC,1015,12,0,10,Vijaya College
Bengaluru (Bangalore),BMTC,1015,12,0,11,South End Circle Metro Station
Bengaluru (Bangalore),BMTC,1015,12,0,12,South End Circle
Bengaluru (Bangalore),BMTC,1015,12,0,13,Nanda Talkies
Bengaluru (Bangalore),BMTC,1015,12,0,14,Jayanagar 6 block
Bengaluru (Bangalore),BMTC,1015,12,0,15,National college
Bengaluru (Bangalore),BMTC,1015,12,0,16,Sangam Circle
Bengaluru (Bangalore),BMTC,1015,12,0,17,Banashankari Bus Station - Platform 1
Bengaluru (Bangalore),BMTC,1015,12,1,1,Banashankari Bus Station - Platform 1
Bengaluru (Bangalore),BMTC,1015,12,1,2,Sangam Circle
Bengaluru (Bangalore),BMTC,1015,12,1,3,National College
Bengaluru (Bangalore),BMTC,1015,12,1,4,Jayanagar 6th block
Bengaluru (Bangalore),BMTC,1015,12,1,5,Nanda Talkies
